"LOCATION","Country","VARIABLE","Variable","EDITION","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",4019516564879.02,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",4297234482272.28,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",4309544220538.81,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",3799145999648.31,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",4186873974774.23,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",4423512514339.39,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",4456697022232.53,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",4533714247983,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",4753833089012.59,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",5084454948257.19,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",5260747479593.83,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",5554500776651.9,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",5735224992787.15,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",5920452121153.7,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",5076777916000.29,,
"EA17","Euro area (17 countries)","TGSVD","Goods and services trade, volume in USD","EO107_2","EO107_2 Double-hit scenario","A","Annual","2021","2021","USD","US Dollar","0","Units","2015","2015",5334229361175.01,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2005","2005","RATIO","Ratio","0","Units",,,79.9538443237022,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2006","2006","RATIO","Ratio","0","Units",,,76.1436053983217,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2007","2007","RATIO","Ratio","0","Units",,,72.8494840012522,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2008","2008","RATIO","Ratio","0","Units",,,78.1013649150968,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2009","2009","RATIO","Ratio","0","Units",,,89.5356431511666,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2010","2010","RATIO","Ratio","0","Units",,,94.105919025953,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2011","2011","RATIO","Ratio","0","Units",,,95.111077063041,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2012","2012","RATIO","Ratio","0","Units",,,105.359218332664,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2013","2013","RATIO","Ratio","0","Units",,,106.682334139943,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2014","2014","RATIO","Ratio","0","Units",,,112.720816494455,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2015","2015","RATIO","Ratio","0","Units",,,110.241505468068,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2016","2016","RATIO","Ratio","0","Units",,,109.67985757267,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2017","2017","RATIO","Ratio","0","Units",,,106.063621118329,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2018","2018","RATIO","Ratio","0","Units",,,102.734890904199,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2019","2019","RATIO","Ratio","0","Units",,,103.996174118928,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2020","2020","RATIO","Ratio","0","Units",,,127.898075695176,,
"EA17","Euro area (17 countries)","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2021","2021","RATIO","Ratio","0","Units",,,130.937255068597,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",3607781565404.77,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",3925221752261.75,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",4195019474177.59,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",4198915236511.31,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",3720103464211.47,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",4075413848042.74,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",4260180624205.47,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",4213450255700.86,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",4276008323148.61,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",4488569101295.38,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",4824467388297.44,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",5023882707611.88,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",5290141940509.08,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",5448878182929.73,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",5667133678767.33,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",4919318554986.87,,
"EA17","Euro area (17 countries)","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_2","EO107_2 Double-hit scenario","A","Annual","2021","2021","USD","US Dollar","0","Units","2015","2015",5199451012514.95,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units","2015","2015",2101977649719.11,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2006","2006","EUR","Euro","0","Units","2015","2015",2220658774116.07,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2007","2007","EUR","Euro","0","Units","2015","2015",2334509049523.71,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2008","2008","EUR","Euro","0","Units","2015","2015",2303069846527.67,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2009","2009","EUR","Euro","0","Units","2015","2015",2050325487467.02,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2010","2010","EUR","Euro","0","Units","2015","2015",2041057416082,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2011","2011","EUR","Euro","0","Units","2015","2015",2076516986607.18,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2012","2012","EUR","Euro","0","Units","2015","2015",2014804040596.96,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2013","2013","EUR","Euro","0","Units","2015","2015",1968891301088.68,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2014","2014","EUR","Euro","0","Units","2015","2015",1996761736483.31,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2015","2015","EUR","Euro","0","Units","2015","2015",2086537404781,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2016","2016","EUR","Euro","0","Units","2015","2015",2167835271834.66,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2017","2017","EUR","Euro","0","Units","2015","2015",2249700525440.73,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2018","2018","EUR","Euro","0","Units","2015","2015",2303379218765.56,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2019","2019","EUR","Euro","0","Units","2015","2015",2436918553607.56,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2020","2020","EUR","Euro","0","Units","2015","2015",2041818163628.67,,
"EA17","Euro area (17 countries)","ITV","Gross fixed capital formation, total, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2021","2021","EUR","Euro","0","Units","2015","2015",2106703158710.5,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,-2.59279064610139,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,-1.50815241616985,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,-0.643228013459989,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,-2.1614440548666,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,-6.2356022617665,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,-6.28246414130697,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,-4.23074789634735,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,-3.70273850901602,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,-3.00699599478585,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,-2.44894339775056,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.98137764194096,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.46512191143955,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.973063604218345,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.454495972928606,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.651620217560634,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,-10.8875791780901,,
"EA17","Euro area (17 countries)","NLGQ","General government net lending as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2021","2021","PC","Percentage","0","Units",,,-8.31997434885565,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.00608131997858306,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,0.972516750922389,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.86180646002526,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.384253491738102,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,-3.79924302801643,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.86224920401619,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.65757743858964,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.08171715719232,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.609620454422667,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.190975705021214,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.0377743395926995,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.397917673112884,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.752303510796453,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.1713864947067,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.777222133883952,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,-9.41684639256597,,
"EA17","Euro area (17 countries)","NLGXQ","General government primary balance as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2021","2021","PC","Percentage","0","Units",,,-6.98003612111893,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",-0.155639931273741,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",0.216117718739896,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",0.126921530656969,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",0.13681262448468,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",-0.493883766764498,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",0.61636474442883,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",0.923954448520083,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",1.49142437841847,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",0.253156050602577,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",0.0834562533536596,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",-0.190350524442151,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",-0.397462253516602,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",0.480361016896957,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",0.35376946258712,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",-0.5369938526814,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",-1.47730424949046,,
"EA17","Euro area (17 countries)","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",-0.369764408920493,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,70.3860907863761,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,68.3169239258633,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,65.9348918206786,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,69.7219076274545,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,80.3077333768259,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,86.1518887365899,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,88.4610990591949,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,92.6939013853294,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,94.8839367916103,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,95.0897283789339,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,93.0968160505248,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,92.244387499411,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,89.7846463126984,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,87.8064947686938,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,86.0257676557054,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,109.870970495709,,
"EA17","Euro area (17 countries)","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_2","EO107_2 Double-hit scenario","A","Annual","2021","2021","PC","Percentage","0","Units",,,112.4710598892,,
"EA17","Euro area (17 countries)","CPV","Private final consumption expenditure, volume","EO107_2","EO107_2 Double-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units","2015","2015",5427563944218.19,,
